OBJECTID,Type,Name,NHLE link,Longitude,Latitude
1289,Parks & Gardens,OLD DURHAM GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001396,-1.55495883,54.77136731
1290,Parks & Gardens,EYTHROPE,https://historicengland.org.uk/listing/the-list/list-entry/1001397,-0.889221229,51.81463924
1291,Parks & Gardens,SOUTH PARK GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001398,-0.198853005,51.42220175
1292,Parks & Gardens,"CATHEDRAL CLOSE AND LINEAR PARK, LICHFIELD",https://historicengland.org.uk/listing/the-list/list-entry/1001399,-1.83201702,52.68389413
1293,Parks & Gardens,NAPSBURY HOSPITAL,https://historicengland.org.uk/listing/the-list/list-entry/1001400,-0.312060968,51.72378674
1294,Parks & Gardens,BROADMOOR HOSPITAL,https://historicengland.org.uk/listing/the-list/list-entry/1001401,-0.780369906,51.36305425
1295,Parks & Gardens,PELL WALL,https://historicengland.org.uk/listing/the-list/list-entry/1001402,-2.481889948,52.89483554
1296,Parks & Gardens,"ALBERT PARK, ABINGDON",https://historicengland.org.uk/listing/the-list/list-entry/1001403,-1.289777701,51.67249498
1297,Parks & Gardens,BARLEY WOOD,https://historicengland.org.uk/listing/the-list/list-entry/1001404,-2.747872177,51.36386383
1298,Parks & Gardens,MIDDLETON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001405,-1.239822629,51.89289871
1299,Parks & Gardens,"THE ROOF GARDEN, 99 HIGH ST, KENSINGTON",https://historicengland.org.uk/listing/the-list/list-entry/1001406,-0.191865736,51.50043701
1300,Parks & Gardens,WINDLESTONE HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001407,-1.591508801,54.65026575
1301,Parks & Gardens,"HIGH WALL, HEADINGTON",https://historicengland.org.uk/listing/the-list/list-entry/1001408,-1.227710084,51.75923831
1302,Parks & Gardens,LOWER GATTON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001409,-0.175517772,51.25854225
1303,Parks & Gardens,ELTHAM PALACE,https://historicengland.org.uk/listing/the-list/list-entry/1001410,0.048628505,51.44662631
1304,Parks & Gardens,NIEUPORT HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001411,-2.997124123,52.16396591
1305,Parks & Gardens,"Queen's Park, Crewe",https://historicengland.org.uk/listing/the-list/list-entry/1001412,-2.468465599,53.09693173
1306,Parks & Gardens,WARNHAM COURT,https://historicengland.org.uk/listing/the-list/list-entry/1001413,-0.345845649,51.08284545
1307,Parks & Gardens,PIRTON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001414,-2.187356879,52.12078805
1308,Parks & Gardens,DERWENT GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001415,-1.560985773,53.11813436
1309,Parks & Gardens,LOVERS WALKS,https://historicengland.org.uk/listing/the-list/list-entry/1001416,-1.560216369,53.11885964
1310,Parks & Gardens,HIGH TOR,https://historicengland.org.uk/listing/the-list/list-entry/1001417,-1.556259274,53.1258834
1311,Parks & Gardens,BRADENHAM MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001418,-0.79993265,51.66749658
1312,Parks & Gardens,RISBY HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001419,-0.46852589,53.80288832
1313,Parks & Gardens,KELMSCOTT MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001420,-1.638395436,51.68792219
1314,Parks & Gardens,WIGHTWICK MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001421,-2.19608789,52.58394722
1315,Parks & Gardens,BURTON MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001422,-3.030300453,53.25713344
1316,Parks & Gardens,WALSALL MEMORIAL GARDEN,https://historicengland.org.uk/listing/the-list/list-entry/1001423,-1.977907908,52.58188749
1317,Parks & Gardens,HARROW PARK (FORMERLY FLAMBARDS),https://historicengland.org.uk/listing/the-list/list-entry/1001424,-0.335200648,51.56823868
1318,Parks & Gardens,"CIVIC SQUARE, PLYMOUTH",https://historicengland.org.uk/listing/the-list/list-entry/1001425,-4.14276096,50.36947113
1319,Parks & Gardens,BLAISE CASTLE AND HAMLET,https://historicengland.org.uk/listing/the-list/list-entry/1001426,-2.637233341,51.50059831
1320,Parks & Gardens,HOWSHAM HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001427,-0.878800099,54.05705651
1321,Parks & Gardens,VOEWOOD,https://historicengland.org.uk/listing/the-list/list-entry/1001428,1.120139666,52.91477336
1322,Parks & Gardens,"VALLEY GARDENS, SALTBURN",https://historicengland.org.uk/listing/the-list/list-entry/1001429,-0.97065144,54.58099366
1323,Parks & Gardens,AVENUE HOUSE GROUNDS,https://historicengland.org.uk/listing/the-list/list-entry/1001430,-0.193648287,51.59740251
1324,Parks & Gardens,WHINFELL QUARRY GARDEN,https://historicengland.org.uk/listing/the-list/list-entry/1001431,-1.534210242,53.34055289
1325,Parks & Gardens,BEAUMONT PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001432,-1.8086866,53.62098353
1326,Parks & Gardens,NEVILL HOLT,https://historicengland.org.uk/listing/the-list/list-entry/1001433,-0.79673763,52.53400978
1327,Parks & Gardens,"THE ROYAL ESTATE, WINDSOR: WINDSOR CASTLE AND HOME PARK",https://historicengland.org.uk/listing/the-list/list-entry/1001434,-0.594835454,51.47873783
1328,Parks & Gardens,"THE ROYAL ESTATE, WINDSOR: ROYAL LODGE",https://historicengland.org.uk/listing/the-list/list-entry/1001435,-0.605008322,51.43887131
1329,Parks & Gardens,"THE ROYAL ESTATE, WINDSOR: CUMBERLAND LODGE",https://historicengland.org.uk/listing/the-list/list-entry/1001436,-0.612606964,51.42883632
1330,Parks & Gardens,ESTCOURT PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001437,-2.145614689,51.61804888
1331,Parks & Gardens,LAMBTON CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1001438,-1.543772074,54.86625039
1332,Parks & Gardens,ROWNTREE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001439,-1.081594689,53.94846579
1333,Parks & Gardens,BENTLEY PRIORY,https://historicengland.org.uk/listing/the-list/list-entry/1001440,-0.331755289,51.62292516
1334,Parks & Gardens,ROUSDON,https://historicengland.org.uk/listing/the-list/list-entry/1001441,-3.001739361,50.70864687
1335,Parks & Gardens,SMITHILLS HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001442,-2.454671731,53.60396665
1336,Parks & Gardens,GODOLPHIN,https://historicengland.org.uk/listing/the-list/list-entry/1001443,-5.364381068,50.13676675
1337,Parks & Gardens,"PRIORY GARDENS, ORPINGTON",https://historicengland.org.uk/listing/the-list/list-entry/1001444,0.105846499,51.38023361
1338,Parks & Gardens,WARDOWN PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001445,-0.418705762,51.89343472
1339,Parks & Gardens,SHAW HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001446,-1.31791641,51.41117863
1340,Parks & Gardens,STANMER PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001447,-0.103424583,50.87168833
1341,Parks & Gardens,APETHORPE PALACE FORMERLY KNOWN AS APETHORPE HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001448,-0.492761345,52.54650608
1342,Parks & Gardens,LADY HERBERT'S GARDEN,https://historicengland.org.uk/listing/the-list/list-entry/1001449,-1.508153791,52.41138045
1343,Parks & Gardens,Miller Park,https://historicengland.org.uk/listing/the-list/list-entry/1001450,-2.70457208,53.75193521
1344,Parks & Gardens,AVENHAM WALK,https://historicengland.org.uk/listing/the-list/list-entry/1001451,-2.697885558,53.75385288
1345,Parks & Gardens,MOREBY HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001452,-1.093514714,53.88145099
1346,Parks & Gardens,MIDDLE TEMPLE,https://historicengland.org.uk/listing/the-list/list-entry/1001453,-0.111565717,51.51134738
1347,Parks & Gardens,KING EDWARD VII HOSPITAL,https://historicengland.org.uk/listing/the-list/list-entry/1001454,-0.746787681,51.01637551
1348,Parks & Gardens,WALL HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001455,-0.35961215,51.67646985
1349,Parks & Gardens,"THE SLOPES, BUXTON",https://historicengland.org.uk/listing/the-list/list-entry/1001456,-1.914247559,53.25817681
1350,Parks & Gardens,BROOME PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001457,1.170828806,51.19305537
1351,Parks & Gardens,HASLAM PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001458,-2.735351791,53.77413995
1352,Parks & Gardens,WILLERSLEY CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1001459,-1.556863605,53.11215935
1353,Parks & Gardens,HAPPISBURGH MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001460,1.53306386,52.82397147
1354,Parks & Gardens,GLEMHAM HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001461,1.431670632,52.18096619
1355,Parks & Gardens,SHERIFF HUTTON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001462,-0.991119844,54.08211168
1356,Parks & Gardens,BROCKHOLE,https://historicengland.org.uk/listing/the-list/list-entry/1001463,-2.942641003,54.39995443
1357,Parks & Gardens,PEASHOLM PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001464,-0.412827192,54.29025679
1358,Parks & Gardens,BAWDSEY MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1001465,1.404259848,51.99267089
1359,Parks & Gardens,NORTH AND SOUTH MARINE PARKS AND BENTS PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001466,-1.421620025,55.00006825
1360,Parks & Gardens,WHITBY ABBEY HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001467,-0.608087735,54.48728359
1361,Parks & Gardens,HAPSFORD HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001468,-2.345813458,51.24447779
1362,Parks & Gardens,HIGH ROYDS HOSPITAL,https://historicengland.org.uk/listing/the-list/list-entry/1001469,-1.735891642,53.88247845
1363,Parks & Gardens,SHIBDEN HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001470,-1.837784624,53.72873145
1364,Parks & Gardens,RAUCEBY HOSPITAL,https://historicengland.org.uk/listing/the-list/list-entry/1001471,-0.450678723,52.98391215
1365,Parks & Gardens,FRIMLEY PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001472,-0.744619358,51.31728416
1366,Parks & Gardens,HANDSWORTH PARK (FORMERLY VICTORIA PARK),https://historicengland.org.uk/listing/the-list/list-entry/1001473,-1.925326707,52.51075635
1367,Parks & Gardens,"THE JELLICOE ROOF GARDEN, GUILDFORD",https://historicengland.org.uk/listing/the-list/list-entry/1001474,-0.57341861,51.23609196
1368,Parks & Gardens,HASCOMBE COURT,https://historicengland.org.uk/listing/the-list/list-entry/1001475,-0.580168668,51.15030439
1369,Parks & Gardens,FAIRMILE HOSPITAL,https://historicengland.org.uk/listing/the-list/list-entry/1001476,-1.136852177,51.56887797
1370,Parks & Gardens,"TOWN GARDENS, SWINDON",https://historicengland.org.uk/listing/the-list/list-entry/1001477,-1.782167815,51.5495767
1371,Parks & Gardens,"ST MARY'S HOSPITAL, STANNINGTON",https://historicengland.org.uk/listing/the-list/list-entry/1001478,-1.716545514,55.1236196
1372,Parks & Gardens,"HUNGER HILL GARDENS, STONEPIT COPPICE GARDENS AND GORSEYCLOSE GARDENS",https://historicengland.org.uk/listing/the-list/list-entry/1001479,-1.135056813,52.96941972
1373,Parks & Gardens,CROWN POINT,https://historicengland.org.uk/listing/the-list/list-entry/1001480,1.332503699,52.61718592
1374,Parks & Gardens,MOTE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001481,0.547217436,51.26506253
1375,Parks & Gardens,Queen's Park,https://historicengland.org.uk/listing/the-list/list-entry/1001482,-1.433985091,53.23292775
1376,Parks & Gardens,"THE VALE, EDGBASTON",https://historicengland.org.uk/listing/the-list/list-entry/1001483,-1.924246261,52.46196721
1377,Parks & Gardens,EASTON LODGE,https://historicengland.org.uk/listing/the-list/list-entry/1001484,0.31639341,51.89150081
1378,Parks & Gardens,COOPERSALE HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001485,0.130685627,51.6983636
1379,Parks & Gardens,CHURCH CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001486,-1.15584162,52.96493951
1380,Parks & Gardens,GENERAL CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001487,-1.159543665,52.95753143
1381,Parks & Gardens,BARBARA HEPWORTH SCULPTURE GARDEN,https://historicengland.org.uk/listing/the-list/list-entry/1001488,-5.48093935,50.21307229
1382,Parks & Gardens,CANNON HILL PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001489,-1.903016131,52.45156831
1383,Parks & Gardens,ASHTEAD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001490,-0.289135497,51.30889035
1384,Parks & Gardens,"PROMENADE GARDENS, LYTHAM ST ANNE'S",https://historicengland.org.uk/listing/the-list/list-entry/1001491,-3.030724316,53.74693096
1385,Parks & Gardens,MORRAB GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001492,-5.537293016,50.1159591
1386,Parks & Gardens,ABBEY GARDENS AND PRECINCTS,https://historicengland.org.uk/listing/the-list/list-entry/1001493,0.718721238,52.24430245
1387,Parks & Gardens,STONEY ROAD ALLOTMENTS,https://historicengland.org.uk/listing/the-list/list-entry/1001494,-1.510501921,52.39846234
1388,Parks & Gardens,WEST PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001495,-2.135680916,53.26343333
1389,Parks & Gardens,THOMPSON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001496,-2.23675196,53.79504604
1390,Parks & Gardens,PRINCE OF WALES PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001497,-1.826326857,53.85735132
1391,Parks & Gardens,"QUEEN'S PARK, BLACKBURN",https://historicengland.org.uk/listing/the-list/list-entry/1001498,-2.460239122,53.74055748
1392,Parks & Gardens,FARNHAM PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001499,-0.79618988,51.2251784
1393,Parks & Gardens,"BOSTON PARK, ROTHERHAM",https://historicengland.org.uk/listing/the-list/list-entry/1001500,-1.353967344,53.41802366
1394,Parks & Gardens,"THE DELL, DONCASTER",https://historicengland.org.uk/listing/the-list/list-entry/1001501,-1.158834999,53.51226059
1395,Parks & Gardens,PORTER VALLEY PARKS,https://historicengland.org.uk/listing/the-list/list-entry/1001502,-1.538052331,53.36166433
1396,Parks & Gardens,"CLIFTON PARK, ROTHERHAM",https://historicengland.org.uk/listing/the-list/list-entry/1001503,-1.344587823,53.43111404
1397,Parks & Gardens,"VICTORIA PARK, TIPTON",https://historicengland.org.uk/listing/the-list/list-entry/1001504,-2.061640681,52.52569578
1398,Parks & Gardens,People's Park,https://historicengland.org.uk/listing/the-list/list-entry/1001505,-0.084537565,53.55641155
1399,Parks & Gardens,"MEMORIAL GARDENS, NOTTINGHAM",https://historicengland.org.uk/listing/the-list/list-entry/1001506,-1.140780257,52.9345819
1400,Parks & Gardens,PRINCESS GARDENS AND ROYAL TERRACE GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001507,-3.529549885,50.46149337
1401,Parks & Gardens,"STAMFORD PARK, ALTRINCHAM",https://historicengland.org.uk/listing/the-list/list-entry/1001508,-2.341432185,53.38412626
1402,Parks & Gardens,WEST VIEW PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001509,-1.895810172,53.72047287
1403,Parks & Gardens,GREENHEAD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001510,-1.796657916,53.64819802
1404,Parks & Gardens,HORTON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001511,-1.775310019,53.78243315
1405,Parks & Gardens,PEEL PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001512,-1.741576911,53.80904161
1406,Parks & Gardens,BOWLING PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001513,-1.73981223,53.77517105
1407,Parks & Gardens,FRIARWOOD VALLEY GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001514,-1.312109047,53.68890157
1408,Parks & Gardens,LUND PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001515,-1.919198005,53.86027176
1409,Parks & Gardens,CROW NEST PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001516,-1.648033428,53.68905562
1410,Parks & Gardens,HOWARD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001517,-1.955374631,53.45146365
1411,Parks & Gardens,LOCKE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001518,-1.489181323,53.54289981
1412,Parks & Gardens,"EAST PARK, HULL",https://historicengland.org.uk/listing/the-list/list-entry/1001519,-0.300614595,53.76474178
1413,Parks & Gardens,PEARSON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001520,-0.354497781,53.75870674
1414,Parks & Gardens,FALINGE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001521,-2.165305836,53.62384379
1415,Parks & Gardens,BROADFIELD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001522,-2.159944073,53.61333485
1416,Parks & Gardens,"QUEEN'S PARK, MANCHESTER",https://historicengland.org.uk/listing/the-list/list-entry/1001523,-2.221106767,53.50448748
1417,Parks & Gardens,WICKSTEED PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001524,-0.708187917,52.3827272
1418,Parks & Gardens,HAREFIELD PLACE,https://historicengland.org.uk/listing/the-list/list-entry/1001525,-0.479225452,51.59433708
1419,Parks & Gardens,PRIMROSE HILL,https://historicengland.org.uk/listing/the-list/list-entry/1001526,-0.161586003,51.53966803
1420,Parks & Gardens,ST ANN'S HILL AND THE DINGLE,https://historicengland.org.uk/listing/the-list/list-entry/1001527,-0.529206118,51.39964689
1421,Parks & Gardens,VALLEY GARDENS AND SOUTH CLIFF GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001528,-0.397507136,54.27487289
1422,Parks & Gardens,The park and garden to Brislington House (known as Long Fox Manor),https://historicengland.org.uk/listing/the-list/list-entry/1001529,-2.528926365,51.4297616
1423,Parks & Gardens,CONGLETON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001530,-2.208270372,53.16765113
1424,Parks & Gardens,PHILIPS PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001531,-2.194752613,53.48805759
1425,Parks & Gardens,CONNAUGHT GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001532,-3.245951968,50.67565236
1426,Parks & Gardens,SCOTT PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001533,-2.2564921,53.78097514
1427,Parks & Gardens,WALSALL ARBORETUM,https://historicengland.org.uk/listing/the-list/list-entry/1001534,-1.970465272,52.58863723
1428,Parks & Gardens,KING'S GARDENS AND SOUTH MARINE GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001535,-3.011661937,53.64901065
1429,Parks & Gardens,NEWSHAM PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001536,-2.938789322,53.42003283
1430,Parks & Gardens,BUILE HILL PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001537,-2.304095673,53.49065155
1431,Parks & Gardens,Wavertree Botanic Garden and Park,https://historicengland.org.uk/listing/the-list/list-entry/1001538,-2.941659497,53.40623926
1432,Parks & Gardens,"QUEEN'S PARK, BURNLEY",https://historicengland.org.uk/listing/the-list/list-entry/1001539,-2.230276995,53.79636192
1433,Parks & Gardens,FARNWORTH PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001540,-2.399932594,53.55091522
1434,Parks & Gardens,"QUEEN'S PARK, ROCHDALE",https://historicengland.org.uk/listing/the-list/list-entry/1001541,-2.21411321,53.60045979
1435,Parks & Gardens,PADDINGTON CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001542,-0.205337267,51.53893367
1436,Parks & Gardens,"CITY OF WESTMINSTER CEMETERY, HANWELL",https://historicengland.org.uk/listing/the-list/list-entry/1001543,-0.331090114,51.50708684
1437,Parks & Gardens,"ROYAL BOROUGH OF KENSINGTON AND CHELSEA CEMETERY, HANWELL",https://historicengland.org.uk/listing/the-list/list-entry/1001544,-0.332191495,51.51125695
1438,Parks & Gardens,WARSTONE LANE CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001545,-1.914731578,52.48841823
1439,Parks & Gardens,BRANDWOOD END CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001546,-1.897373838,52.41632263
1440,Parks & Gardens,TEDDINGTON CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001547,-0.341831739,51.43343898
1441,Parks & Gardens,YORK HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001548,-0.323808998,51.44748958
1442,Parks & Gardens,"QUEEN'S PARK, SWINDON",https://historicengland.org.uk/listing/the-list/list-entry/1001549,-1.775640767,51.55715316
1443,Parks & Gardens,GREAT TEW,https://historicengland.org.uk/listing/the-list/list-entry/1001550,-1.416617772,51.957779
1444,Parks & Gardens,TERRACE AND BUCCLEUCH GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001551,-0.301058905,51.45363664
1445,Parks & Gardens,RICHMOND TERRACE WALK,https://historicengland.org.uk/listing/the-list/list-entry/1001552,-0.299270035,51.45219889
1446,Parks & Gardens,BLACKWELL,https://historicengland.org.uk/listing/the-list/list-entry/1001553,-2.924275868,54.34291816
1447,Parks & Gardens,SUTTON PLACE,https://historicengland.org.uk/listing/the-list/list-entry/1001554,-0.549905197,51.27275306
1448,Parks & Gardens,GRAYLINGWELL HOSPITAL,https://historicengland.org.uk/listing/the-list/list-entry/1001555,-0.770873093,50.84983354
1449,Parks & Gardens,ROUNDWOOD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001556,-0.240112416,51.54207726
1450,Parks & Gardens,SHROGG'S PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001557,-1.876668962,53.73150107
1451,Parks & Gardens,"THE ROYAL HOSPITAL, HASLAR",https://historicengland.org.uk/listing/the-list/list-entry/1001558,-1.125599457,50.78433432
1452,Parks & Gardens,"BOROUGH GARDENS, DORCHESTER",https://historicengland.org.uk/listing/the-list/list-entry/1001559,-2.44135577,50.71294371
1453,Parks & Gardens,NORWICH CITY (EARLHAM ROAD) CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001560,1.265281286,52.63201042
1454,Parks & Gardens,MILL ROAD CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001561,0.136990071,52.20264336
1455,Parks & Gardens,"WEST CEMETERY, DARLINGTON",https://historicengland.org.uk/listing/the-list/list-entry/1001562,-1.581927723,54.52055283
1456,Parks & Gardens,SALE AND BROOKLANDS CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001563,-2.326632299,53.41863896
1457,Parks & Gardens,FLAYBRICK MEMORIAL GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1001564,-3.065068543,53.39718382
1458,Parks & Gardens,ROCHDALE CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001565,-2.184361416,53.61467488
1459,Parks & Gardens,WEASTE CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001566,-2.302976822,53.4774773
1460,Parks & Gardens,LANCASTER CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001567,-2.777502542,54.05016615
1461,Parks & Gardens,THE ROSARY CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001568,1.314670869,52.62738192
1462,Parks & Gardens,HISTON ROAD CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001569,0.112614361,52.21603071
1463,Parks & Gardens,The former Harris Orphanage,https://historicengland.org.uk/listing/the-list/list-entry/1001570,-2.714532138,53.78476409
1464,Parks & Gardens,SAFFRON HILL CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001571,-1.131164616,52.59218041
1465,Parks & Gardens,"OLD AND NEW CEMETERY, IPSWICH",https://historicengland.org.uk/listing/the-list/list-entry/1001572,1.170648135,52.0655279
1466,Parks & Gardens,AMERICAN MILITARY CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001573,0.055288122,52.21698925
1467,Parks & Gardens,BELFORD HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001574,-1.822673591,55.60017535
1468,Parks & Gardens,GOLDERS GREEN CREMATORIUM,https://historicengland.org.uk/listing/the-list/list-entry/1001575,-0.192337913,51.57658304
1469,Parks & Gardens,SCHOLEMOOR CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001576,-1.797237715,53.78913228
1470,Parks & Gardens,Grosvenor Park,https://historicengland.org.uk/listing/the-list/list-entry/1001577,-2.882312923,53.18989557
1471,Parks & Gardens,"BARTON ROAD CEMETERY, TORQUAY",https://historicengland.org.uk/listing/the-list/list-entry/1001578,-3.544895537,50.48318121
1472,Parks & Gardens,FALMOUTH GENERAL CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001579,-5.076466498,50.1445704
1473,Parks & Gardens,GREAT TORRINGTON CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001580,-4.156083708,50.95423104
1474,Parks & Gardens,HULTON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001581,-2.482896878,53.54130582
1475,Parks & Gardens,"ST BARTHOLOMEW'S CEMETERY, EXETER",https://historicengland.org.uk/listing/the-list/list-entry/1001582,-3.536958062,50.72252186
1476,Parks & Gardens,AVON TYRRELL,https://historicengland.org.uk/listing/the-list/list-entry/1001583,-1.74214952,50.80207295
1477,Parks & Gardens,ROYAL VICTORIA COUNTRY PARK (FORMERLY ROYAL VICTORIA MILITARY HOSPITAL),https://historicengland.org.uk/listing/the-list/list-entry/1001584,-1.340886964,50.86832824
1478,Parks & Gardens,ST JAMES'S GARDENS (FORMERLY ST JAMES'S CEMETERY),https://historicengland.org.uk/listing/the-list/list-entry/1001585,-2.972451326,53.39699448
1479,Parks & Gardens,UPMINSTER COURT,https://historicengland.org.uk/listing/the-list/list-entry/1001586,0.25475654,51.56885235
1480,Parks & Gardens,TROWBRIDGE GENERAL CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001587,-2.199253833,51.32997172
1481,Parks & Gardens,POOLE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1001588,-1.966659642,50.71828071
1482,Parks & Gardens,PARCEVALL HALL,https://historicengland.org.uk/listing/the-list/list-entry/1001589,-1.895274459,54.04604759
1483,Parks & Gardens,"VICTORIA PARK, TUNSTALL",https://historicengland.org.uk/listing/the-list/list-entry/1001590,-2.202354355,53.06119555
1484,Parks & Gardens,THURGARTON HUNDRED WORKHOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1001591,-0.939517209,53.08061943
1485,Parks & Gardens,BEDWORTH CEMETERY (COVENTRY ROAD CEMETERY),https://historicengland.org.uk/listing/the-list/list-entry/1001592,-1.473492281,52.47768614
1486,Parks & Gardens,TIRLEY GARTH,https://historicengland.org.uk/listing/the-list/list-entry/1001593,-2.680890965,53.19257471
1487,Parks & Gardens,"TOWN WALKS, DORCHESTER",https://historicengland.org.uk/listing/the-list/list-entry/1001594,-2.433774253,50.71251355
1488,Parks & Gardens,POOLE CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001595,-1.963700889,50.73444864
1489,Parks & Gardens,YORK CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1001596,-1.070459712,53.95037553
1490,Parks & Gardens,LORD LEYCESTER HOSPITAL,https://historicengland.org.uk/listing/the-list/list-entry/1001597,-1.590683434,52.27977226
1491,Parks & Gardens,VENTNOR BOTANIC GARDEN,https://historicengland.org.uk/listing/the-list/list-entry/1001598,-1.227361176,50.58888177
1492,Parks & Gardens,TICEHURST HOUSE HOSPITAL,https://historicengland.org.uk/listing/the-list/list-entry/1001600,0.395110125,51.04872135
