OBJECTID,Type,Name,Longitude,Latitude
11984,Ancient Woodland, ,0.173883637,51.21610627
11985,Ancient Woodland, ,0.144949495,51.21715294
11986,Ancient Woodland, ,0.148216905,51.21782145
11987,Ancient Woodland, ,0.170950815,51.21677227
11988,Ancient Woodland, ,0.161349317,51.21875769
11989,Ancient Woodland, ,0.170498915,51.21903797
11990,Ancient Woodland, ,0.097287709,51.22112868
11991,Ancient Woodland, ,0.165812754,51.22049179
11992,Ancient Woodland, ,0.092553616,51.22221169
11993,Ancient Woodland, ,0.067425213,51.22297316
11994,Ancient Woodland, ,0.065450176,51.2233228
11995,Ancient Woodland, ,0.092314331,51.22293542
11996,Ancient Woodland, ,0.110533365,51.22172686
11997,Ancient Woodland, ,0.179199111,51.22132242
11998,Ancient Woodland, ,0.158206009,51.22166659
11999,Ancient Woodland, ,0.181016439,51.22159433
12000,Ancient Woodland, ,0.182541231,51.22082844
12001,Ancient Woodland, ,0.1643719,51.22183148
12002,Ancient Woodland, ,0.17910956,51.22154892
12003,Ancient Woodland, ,0.069396179,51.22444916
12004,Ancient Woodland, ,0.162553855,51.22276442
12005,Ancient Woodland, ,0.131171144,51.22453637
12006,Ancient Woodland, ,0.190514247,51.22376414
12007,Ancient Woodland, ,0.17795743,51.22535655
12008,Ancient Woodland, ,0.175138799,51.22541797
12009,Ancient Woodland, ,0.179446082,51.22533782
12010,Ancient Woodland, ,0.187512308,51.22539413
12011,Ancient Woodland, ,0.107629067,51.22680641
12012,Ancient Woodland, ,0.107565486,51.22792271
12013,Ancient Woodland, ,0.177010862,51.22654329
12014,Ancient Woodland, ,0.139958614,51.22748764
12015,Ancient Woodland, ,0.171819327,51.22731427
12016,Ancient Woodland, ,0.14630804,51.22727241
12017,Ancient Woodland, ,0.138348681,51.22829049
12018,Ancient Woodland, ,0.193573047,51.22664764
12019,Ancient Woodland, ,0.09571142,51.22961951
12020,Ancient Woodland, ,0.097879899,51.229113
12021,Ancient Woodland, ,0.052059212,51.23007843
12022,Ancient Woodland, ,0.08084103,51.23019966
12023,Ancient Woodland, ,0.147912934,51.22882577
12024,Ancient Woodland, ,0.152998868,51.22884921
12025,Ancient Woodland, ,0.124832439,51.23026342
12026,Ancient Woodland, ,0.128053444,51.23022287
12027,Ancient Woodland, ,0.085758716,51.23156899
12028,Ancient Woodland, ,0.071612655,51.23202714
12029,Ancient Woodland, ,0.091340542,51.23209888
12030,Ancient Woodland, ,0.14031088,51.23137526
12031,Ancient Woodland, ,0.115616387,51.23169846
12032,Ancient Woodland, ,0.188256235,51.23141472
12033,Ancient Woodland, ,0.053327069,51.23442685
12034,Ancient Woodland, ,0.133756918,51.23337454
12035,Ancient Woodland, ,0.089331,51.2342212
12036,Ancient Woodland, ,0.098664158,51.2337574
12037,Ancient Woodland, ,0.085452946,51.2339936
12038,Ancient Woodland, ,0.116869027,51.23402303
12039,Ancient Woodland, ,0.114784769,51.23449239
12040,Ancient Woodland, ,0.127519787,51.23480112
12041,Ancient Woodland, ,0.148314774,51.23407044
12042,Ancient Woodland, ,0.166980358,51.23437377
12043,Ancient Woodland, ,0.09136244,51.23574072
12044,Ancient Woodland, ,0.07182337,51.23671782
12045,Ancient Woodland, ,0.178997332,51.23463623
12046,Ancient Woodland, ,0.120690138,51.23550067
12047,Ancient Woodland, ,0.116705837,51.23608542
12048,Ancient Woodland, ,0.147932094,51.23569625
12049,Ancient Woodland, ,0.058949549,51.23715189
12050,Ancient Woodland, ,0.203834804,51.23517831
12051,Ancient Woodland, ,0.059937003,51.23841154
12052,Ancient Woodland, ,0.182940182,51.23652328
12053,Ancient Woodland, ,0.151874748,51.23699078
12054,Ancient Woodland, ,0.120717747,51.23765853
12055,Ancient Woodland, ,0.159177258,51.23691022
12056,Ancient Woodland, ,0.085447333,51.2392547
12057,Ancient Woodland, ,0.170862906,51.238034
12058,Ancient Woodland, ,0.23136223,51.23623043
12059,Ancient Woodland, ,0.166981342,51.23835776
12060,Ancient Woodland, ,0.103235218,51.24038424
12061,Ancient Woodland, ,0.108301162,51.2402571
12062,Ancient Woodland, ,0.205354532,51.23909774
12063,Ancient Woodland, ,0.166614832,51.23970454
12064,Ancient Woodland, ,0.070449308,51.24121173
12065,Ancient Woodland, ,0.229245419,51.238672
12066,Ancient Woodland, ,0.140067375,51.23847537
12067,Ancient Woodland, ,0.108462184,51.24158519
12068,Ancient Woodland, ,0.118678779,51.24005168
12069,Ancient Woodland, ,0.179770406,51.24008075
12070,Ancient Woodland, ,0.086108799,51.24184193
12071,Ancient Woodland, ,0.233765208,51.23970097
12072,Ancient Woodland, ,0.230732414,51.2397948
12073,Ancient Woodland, ,0.088752823,51.24327863
12074,Ancient Woodland, ,0.212604758,51.24030986
12075,Ancient Woodland, ,0.074389768,51.24281467
12076,Ancient Woodland, ,0.211544801,51.24121124
12077,Ancient Woodland, ,0.17567326,51.24191069
12078,Ancient Woodland, ,0.087548068,51.24388468
12079,Ancient Woodland, ,0.090903314,51.24457121
12080,Ancient Woodland, ,0.120611188,51.24406361
12081,Ancient Woodland, ,0.117767075,51.24390828
12082,Ancient Woodland, ,0.119127123,51.24481895
12083,Ancient Woodland, ,0.138441103,51.24542088
12084,Ancient Woodland, ,0.092508613,51.24616129
12085,Ancient Woodland, ,0.167539899,51.24566792
12086,Ancient Woodland, ,0.12166323,51.24730907
12087,Ancient Woodland, ,0.239475817,51.24488889
12088,Ancient Woodland, ,0.220266026,51.24618127
12089,Ancient Woodland, ,0.206806903,51.24609412
12090,Ancient Woodland, ,0.120979406,51.24926399
12091,Ancient Woodland, ,0.189359852,51.24802265
12092,Ancient Woodland, ,0.19148942,51.24820762
12093,Ancient Woodland, ,0.205930035,51.24843092
12094,Ancient Woodland, ,0.216369016,51.24857542
12095,Ancient Woodland, ,0.246236298,51.24806886
12096,Ancient Woodland, ,0.188266841,51.24824094
12097,Ancient Woodland, ,0.222562037,51.24892561
12098,Ancient Woodland, ,0.199027432,51.24882164
12099,Ancient Woodland, ,0.176309831,51.2502356
12100,Ancient Woodland, ,0.127577329,51.25281345
12101,Ancient Woodland, ,0.230870468,51.25212202
12102,Ancient Woodland, ,0.222117137,51.25188386
12103,Ancient Woodland, ,0.159183623,51.25387134
12104,Ancient Woodland, ,0.225464007,51.25352899
12105,Ancient Woodland, ,0.220640902,51.25396236
12106,Ancient Woodland, ,0.2307188,51.25372572
12107,Ancient Woodland, ,0.177152689,51.25533708
12108,Ancient Woodland, ,0.11628262,51.25745187
12109,Ancient Woodland, ,0.17480745,51.25848335
12110,Ancient Woodland, ,0.22620429,51.25728311
12111,Ancient Woodland, ,0.222676508,51.25753902
12112,Ancient Woodland, ,0.129534415,51.26105158
12113,Ancient Woodland, ,0.130569297,51.26111368
12114,Ancient Woodland, ,0.070702604,51.2621612
12115,Ancient Woodland, ,0.173085493,51.26087156
12116,Ancient Woodland, ,0.250799936,51.26170501
12117,Ancient Woodland, ,0.174078644,51.26338921
12118,Ancient Woodland, ,0.16603592,51.26519309
12119,Ancient Woodland, ,0.100613578,51.26679924
12120,Ancient Woodland, ,0.122262167,51.26622884
12121,Ancient Woodland, ,0.10194938,51.26717095
12122,Ancient Woodland, ,0.143573348,51.26735132
12123,Ancient Woodland, ,0.106864107,51.26555376
12124,Ancient Woodland, ,0.145538563,51.26737827
12125,Ancient Woodland, ,0.152959149,51.26788052
12126,Ancient Woodland, ,0.156338609,51.26780032
12127,Ancient Woodland, ,0.164593916,51.26836739
12128,Ancient Woodland, ,0.141554543,51.26863833
12129,Ancient Woodland, ,0.142103699,51.27027403
12130,Ancient Woodland, ,0.243625052,51.26860576
12131,Ancient Woodland, ,0.236301766,51.26865598
12132,Ancient Woodland, ,0.175031335,51.27051213
12133,Ancient Woodland, ,0.09292896,51.2730882
12134,Ancient Woodland, ,0.122240012,51.27383745
12135,Ancient Woodland, ,0.170811451,51.27314454
12136,Ancient Woodland, ,0.231841041,51.27275214
12137,Ancient Woodland, ,0.16573133,51.27426388
12138,Ancient Woodland, ,0.155924694,51.27641443
12139,Ancient Woodland, ,0.234143958,51.28002874
12140,Ancient Woodland, ,0.054267532,51.28575185
12141,Ancient Woodland, ,0.062769995,51.28667251
12142,Ancient Woodland, ,0.069748768,51.28846485
12143,Ancient Woodland, ,0.068810044,51.28959658
12144,Ancient Woodland, ,0.081611275,51.2900891
12145,Ancient Woodland, ,0.127131389,51.28940572
12146,Ancient Woodland, ,0.121906702,51.28900592
12147,Ancient Woodland, ,0.131359876,51.28966156
12148,Ancient Woodland, ,0.083036966,51.29148465
12149,Ancient Woodland, ,0.13665258,51.29090505
12150,Ancient Woodland, ,0.254074559,51.29083429
12151,Ancient Woodland, ,0.136500876,51.29258054
12152,Ancient Woodland, ,0.259355085,51.29117316
12153,Ancient Woodland, ,0.089441297,51.29449112
12154,Ancient Woodland, ,0.256215298,51.29266365
12155,Ancient Woodland, ,0.213928108,51.29529669
12156,Ancient Woodland, ,0.216417705,51.29605897
12157,Ancient Woodland, ,0.256097412,51.29611036
12158,Ancient Woodland, ,0.156125637,51.29785045
12159,Ancient Woodland, ,0.147688786,51.29780769
12160,Ancient Woodland, ,0.167174508,51.29852777
12161,Ancient Woodland, ,0.247336145,51.30028989
12162,Ancient Woodland, ,0.256442973,51.30023162
12163,Ancient Woodland, ,0.256623529,51.30128035
12164,Ancient Woodland, ,0.232247317,51.30271897
12165,Ancient Woodland, ,0.234863273,51.30222839
12166,Ancient Woodland, ,0.219863011,51.30473512
12167,Ancient Woodland, ,0.201364871,51.30583984
12168,Ancient Woodland, ,0.144168128,51.30968021
12169,Ancient Woodland, ,0.142735322,51.30972443
12170,Ancient Woodland, ,0.129358005,51.30870046
12171,Ancient Woodland, ,0.150870164,51.31093323
12172,Ancient Woodland, ,0.1411771,51.31138968
12173,Ancient Woodland, ,0.091342053,51.31611248
12174,Ancient Woodland, ,0.111326373,51.3187935
12175,Ancient Woodland, ,0.214956225,51.31724769
12176,Ancient Woodland, ,0.152490582,51.31826882
12177,Ancient Woodland, ,0.255325229,51.31752025
12178,Ancient Woodland, ,0.25330499,51.32168705
12179,Ancient Woodland, ,0.216377063,51.32260773
12180,Ancient Woodland, ,0.238618073,51.32307495
12181,Ancient Woodland, ,0.222892078,51.3219896
12182,Ancient Woodland, ,0.220173393,51.32602518
12183,Ancient Woodland, ,0.257361412,51.32537709
12184,Ancient Woodland, ,0.219950784,51.32765717
12185,Ancient Woodland, ,0.252823474,51.32562637
12186,Ancient Woodland, ,0.222746904,51.32700158
12187,Ancient Woodland, ,0.194622889,51.32871917
12188,Ancient Woodland, ,0.249465403,51.32828099
12189,Ancient Woodland, ,0.196736388,51.32939
12190,Ancient Woodland, ,0.27100196,51.33098592
12191,Ancient Woodland, ,0.257907534,51.33094238
12192,Ancient Woodland, ,0.221161728,51.33400139
12193,Ancient Woodland, ,0.22652063,51.33615691
12194,Ancient Woodland, ,0.172466023,51.33797259
12195,Ancient Woodland, ,0.256754846,51.33904053
12196,Ancient Woodland, ,0.230256531,51.33858593
12197,Ancient Woodland, ,0.141353209,51.34259252
12198,Ancient Woodland, ,0.221495202,51.34772766
12199,Ancient Woodland, ,0.183925268,51.34828141
12200,Ancient Woodland, ,0.238189235,51.35287766
12201,Ancient Woodland, ,0.233568337,51.35443177
12202,Ancient Woodland, ,0.235531938,51.35700233
12203,Ancient Woodland, ,0.327788127,51.35582552
12204,Ancient Woodland, ,0.244619444,51.36013802
12205,Ancient Woodland, ,0.242303277,51.36124358
12206,Ancient Woodland, ,0.333389371,51.36231515
12207,Ancient Woodland, ,0.307866221,51.36783013
12208,Ancient Woodland, ,0.319387284,51.3700757
12209,Ancient Woodland, ,0.319631928,51.37036763
12210,Ancient Woodland, ,0.165882752,51.37374316
12211,Ancient Woodland, ,0.30948727,51.37463306
12212,Ancient Woodland, ,0.307546805,51.38004927
12213,Ancient Woodland, ,0.287070603,51.38067568
12214,Ancient Woodland, ,0.297302461,51.3846843
12215,Ancient Woodland, ,0.286694232,51.3852336
12216,Ancient Woodland, ,0.300201198,51.38746028
12217,Ancient Woodland, ,0.301027083,51.38845131
12218,Ancient Woodland, ,0.299839526,51.39400546
12219,Ancient Woodland, ,0.297921114,51.39502337
12220,Ancient Woodland, ,0.296370665,51.3962139
12221,Ancient Woodland, ,0.276449682,51.40498433
12222,Ancient Woodland, ,0.26556651,51.38086873
12223,Ancient Woodland, ,0.067681192,51.27755682
12224,Ancient Woodland, ,0.066136683,51.27764705
12225,Ancient Woodland, ,0.258597909,51.3566677
12226,Ancient Woodland, ,0.112942236,51.25868134
12227,Ancient Woodland, ,0.04917633,51.22741303
12228,Ancient Woodland, ,0.178089565,51.23088495
12229,Ancient Woodland, ,0.186684968,51.22183926
12230,Ancient Woodland, ,0.190450102,51.21426841
12231,Ancient Woodland, ,0.158822592,51.21219429
12232,Ancient Woodland, ,0.171711333,51.2943518
12233,Ancient Woodland, ,0.177336755,51.25650277
12234,Ancient Woodland, ,0.222557641,51.31299374
12235,Ancient Woodland, ,0.237381087,51.3277391
12236,Ancient Woodland, ,0.057296055,51.16440827
12237,Ancient Woodland, ,0.119130952,51.167558
12238,Ancient Woodland, ,0.157454306,51.21171591
12239,Ancient Woodland, ,0.11223087,51.2387833
12240,Ancient Woodland, ,0.198989061,51.22458543
12241,Ancient Woodland, ,0.169688353,51.22098656
12242,Ancient Woodland, ,0.153717013,51.14386725
12243,Ancient Woodland, ,0.143144203,51.1742611
12244,Ancient Woodland, ,0.126157238,51.17943651
12245,Ancient Woodland, ,0.140062047,51.15373184
12246,Ancient Woodland, ,0.058471984,51.15740884
12247,Ancient Woodland, ,0.066092008,51.16887573
12248,Ancient Woodland, ,0.060792133,51.15331203
12249,Ancient Woodland, ,0.100671764,51.16237814
12250,Ancient Woodland, ,0.092887181,51.14870405
12251,Ancient Woodland, ,0.080702885,51.14866068
12252,Ancient Woodland, ,0.051794245,51.15581748
12253,Ancient Woodland, ,0.131795244,51.15990836
12254,Ancient Woodland, ,0.135530534,51.15252864
12255,Ancient Woodland, ,0.157799797,51.31978087
12256,Ancient Woodland, ,0.158177258,51.31895554
12257,Ancient Woodland, ,0.154054562,51.31611768
12258,Ancient Woodland, ,0.161731903,51.35700278
12259,Ancient Woodland, ,0.160296376,51.35702028
12260,Ancient Woodland, ,0.17435961,51.14290063
12261,Ancient Woodland, ,0.163500528,51.15343544
12262,Ancient Woodland, ,0.186249982,51.15429838
12263,Ancient Woodland, ,0.060014782,51.16764294
12264,Ancient Woodland, ,0.123513422,51.23894782
12265,Ancient Woodland, ,0.158683526,51.2248324
12266,Ancient Woodland, ,0.259773099,51.26141517
12267,Ancient Woodland, ,0.164130822,51.24447196
12268,Ancient Woodland, ,0.182209587,51.22713893
12269,Ancient Woodland, ,0.143139948,51.31409667
12270,Ancient Woodland, ,0.266429572,51.32792687
12271,Ancient Woodland, ,0.165101164,51.15310904
12272,Ancient Woodland, ,0.177315437,51.15315205
12273,Ancient Woodland, ,0.194701835,51.19467319
12274,Ancient Woodland, ,0.155640651,51.20629941
12275,Ancient Woodland, ,0.172646818,51.23697566
12276,Ancient Woodland, ,0.203945467,51.23869261
12277,Ancient Woodland, ,0.090788009,51.2644571
12278,Ancient Woodland, ,0.261943981,51.26388238
12279,Ancient Woodland, ,0.22078671,51.32327062
12280,Ancient Woodland, ,0.233518747,51.33628444
12281,Ancient Woodland, ,0.195455719,51.39630488
12282,Ancient Woodland, ,0.174811993,51.24643232
12283,Ancient Woodland, ,0.176705774,51.24466141
12284,Ancient Woodland, ,0.183005171,51.19249084
12285,Ancient Woodland, ,0.090449786,51.25826687
12286,Ancient Woodland, ,0.060091391,51.25437158
12287,Ancient Woodland, ,0.198109931,51.33709835
12288,Ancient Woodland, ,0.20222463,51.33697607
12289,Ancient Woodland, ,0.205811888,51.34440886
12290,Ancient Woodland, ,0.206560468,51.24932736
12291,Ancient Woodland, ,0.207609951,51.18863856
12292,Ancient Woodland, ,0.205553288,51.18842554
12293,Ancient Woodland, ,0.207883054,51.20602656
12294,Ancient Woodland, ,0.207446779,51.20348967
12295,Ancient Woodland, ,0.246684392,51.24226855
12296,Ancient Woodland, ,0.254226049,51.34251566
12297,Ancient Woodland, ,0.251023211,51.32726179
12298,Ancient Woodland, ,0.250473767,51.32630108
12299,Ancient Woodland, ,0.164003314,51.32625835
12300,Ancient Woodland, ,0.160064697,51.32216726
12301,Ancient Woodland, ,0.235898342,51.2585732
12302,Ancient Woodland, ,0.20732896,51.23694708
12303,Ancient Woodland, ,0.119110459,51.26315632
12304,Ancient Woodland, ,0.109446428,51.26747674
12305,Ancient Woodland, ,0.257946654,51.25602744
12306,Ancient Woodland, ,0.134534316,51.30924471
12307,Ancient Woodland, ,0.092387335,51.26716242
12308,Ancient Woodland, ,0.083887854,51.25990373
12309,Ancient Woodland, ,0.084327817,51.26234203
12310,Ancient Woodland, ,0.131549649,51.16699057
12311,Ancient Woodland, ,0.149053718,51.21211334
12312,Ancient Woodland, ,0.147713499,51.22854165
12313,Ancient Woodland, ,0.123648729,51.16688249
12314,Ancient Woodland, ,0.129149402,51.16643174
12315,Ancient Woodland, ,0.183829453,51.22595756
12316,Ancient Woodland, ,0.211221132,51.28642656
12317,Ancient Woodland, ,0.187210801,51.24833263
12318,Ancient Woodland, ,0.17752726,51.25355844
12319,Ancient Woodland, ,0.120201028,51.30615072
12320,Ancient Woodland, ,0.133098508,51.3101522
12321,Ancient Woodland, ,0.10227896,51.16438174
12322,Ancient Woodland, ,0.085797914,51.17761811
12323,Ancient Woodland, ,0.087406863,51.17744552
12324,Ancient Woodland, ,0.090008307,51.17739007
12325,Ancient Woodland, ,0.098797822,51.31534057
12326,Ancient Woodland, ,0.204973264,51.17927223
12327,Ancient Woodland, ,0.197844671,51.17529644
12328,Ancient Woodland, ,0.312249329,51.37469548
12329,Ancient Woodland, ,0.136413153,51.22701283
12330,Ancient Woodland, ,0.085373593,51.23825777
12331,Ancient Woodland, ,0.201098382,51.1853348
12332,Ancient Woodland, ,0.079240112,51.15937968
12333,Ancient Woodland, ,0.143468266,51.22040866
12334,Ancient Woodland, ,0.142965258,51.29433296
12335,Ancient Woodland, ,0.187878326,51.29347519
12336,Ancient Woodland, ,0.144660495,51.24358936
12337,Ancient Woodland, ,0.175055137,51.24308231
12338,Ancient Woodland, ,0.195110385,51.39509728
12339,Ancient Woodland, ,0.196509068,51.3969866
12340,Ancient Woodland, ,0.530135598,51.22628334
12341,Ancient Woodland, ,0.456489147,51.24331309
12342,Ancient Woodland, ,0.450776767,51.24043801
12343,Ancient Woodland, ,0.384871836,51.23328305
12344,Ancient Woodland, ,0.528566509,51.21412171
12345,Ancient Woodland, ,0.529290183,51.21818025
12346,Ancient Woodland, ,0.528901655,51.21657876
12347,Ancient Woodland, ,0.509119572,51.17565138
12348,Ancient Woodland, ,0.51267524,51.17631252
12349,Ancient Woodland, ,0.512788716,51.17603127
12350,Ancient Woodland, ,0.487920531,51.20231213
12351,Ancient Woodland, ,0.668186605,51.21066922
12352,Ancient Woodland, ,0.631861937,51.20343369
12353,Ancient Woodland, ,0.557680524,51.31973203
12354,Ancient Woodland, ,0.542197022,51.32809165
12355,Ancient Woodland, ,0.528580465,51.31334016
12356,Ancient Woodland, ,0.58056264,51.31059586
12357,Ancient Woodland, ,0.571136373,51.29856282
12358,Ancient Woodland, ,0.562568033,51.2848464
12359,Ancient Woodland, ,0.548102359,51.30721484
12360,Ancient Woodland, ,0.540748082,51.28915347
12361,Ancient Woodland, ,0.781516572,51.24713537
12362,Ancient Woodland, ,0.707932406,51.26889147
12363,Ancient Woodland, ,0.662271733,51.30018578
12364,Ancient Woodland, ,0.698905921,51.25774062
12365,Ancient Woodland, ,0.628773379,51.3160256
12366,Ancient Woodland, ,0.626936003,51.31174981
12367,Ancient Woodland, ,0.592454127,51.32680066
12368,Ancient Woodland, ,0.587662518,51.31869539
12369,Ancient Woodland, ,0.58595382,51.30464893
12370,Ancient Woodland, ,0.632007386,51.30533122
12371,Ancient Woodland, ,0.637917343,51.28028519
12372,Ancient Woodland, ,0.610125298,51.27244518
12373,Ancient Woodland, ,0.583804578,51.30495721
12374,Ancient Woodland, ,0.583772595,51.30592025
12375,Ancient Woodland, ,0.585874629,51.28282279
12376,Ancient Woodland, ,0.605110605,51.25730338
12377,Ancient Woodland, ,0.602177005,51.29163512
12378,Ancient Woodland, ,0.539149595,51.13993605
12379,Ancient Woodland, ,0.505504188,51.1445923
12380,Ancient Woodland, ,0.472115961,51.14508724
12381,Ancient Woodland, ,0.498316335,51.14810982
12382,Ancient Woodland, ,0.526286139,51.14864199
12383,Ancient Woodland, ,0.471451031,51.14976907
12384,Ancient Woodland, ,0.47710772,51.15125924
12385,Ancient Woodland, ,0.472788803,51.15152155
12386,Ancient Woodland, ,0.644759505,51.14841419
12387,Ancient Woodland, ,0.475665709,51.15611045
12388,Ancient Woodland, ,0.627065029,51.15334614
12389,Ancient Woodland, ,0.472120152,51.15640132
12390,Ancient Woodland, ,0.615685023,51.15366427
12391,Ancient Woodland, ,0.624069671,51.15398903
12392,Ancient Woodland, ,0.469890973,51.15723989
12393,Ancient Woodland, ,0.507212751,51.15712005
12394,Ancient Woodland, ,0.620759511,51.15437807
12395,Ancient Woodland, ,0.500826174,51.15856094
12396,Ancient Woodland, ,0.624846005,51.1568317
12397,Ancient Woodland, ,0.502766805,51.16032717
12398,Ancient Woodland, ,0.611903835,51.15963987
12399,Ancient Woodland, ,0.566232404,51.16810719
12400,Ancient Woodland, ,0.582940498,51.16962802
12401,Ancient Woodland, ,0.662458755,51.16846491
12402,Ancient Woodland, ,0.53735521,51.1721191
12403,Ancient Woodland, ,0.659790716,51.1693351
12404,Ancient Woodland, ,0.459181213,51.17503041
12405,Ancient Woodland, ,0.568582777,51.17307418
12406,Ancient Woodland, ,0.530498433,51.17387759
12407,Ancient Woodland, ,0.521124407,51.17408906
12408,Ancient Woodland, ,0.514509603,51.17478911
12409,Ancient Woodland, ,0.654757575,51.17286722
12410,Ancient Woodland, ,0.592647491,51.17435085
12411,Ancient Woodland, ,0.536355555,51.17580128
12412,Ancient Woodland, ,0.673081873,51.17379883
12413,Ancient Woodland, ,0.433055078,51.18452564
12414,Ancient Woodland, ,0.544308797,51.18563866
12415,Ancient Woodland, ,0.421355817,51.18929226
12416,Ancient Woodland, ,0.447648162,51.18905074
12417,Ancient Woodland, ,0.559352723,51.18724406
12418,Ancient Woodland, ,0.410713942,51.1902316
12419,Ancient Woodland, ,0.538955697,51.18770666
12420,Ancient Woodland, ,0.497760288,51.19049147
12421,Ancient Woodland, ,0.62876813,51.19058794
12422,Ancient Woodland, ,0.56485476,51.19199819
12423,Ancient Woodland, ,0.527315218,51.19624211
12424,Ancient Woodland, ,0.407503406,51.1981042
12425,Ancient Woodland, ,0.419164609,51.19882591
12426,Ancient Woodland, ,0.415482715,51.19931571
12427,Ancient Woodland, ,0.498571895,51.1972914
12428,Ancient Woodland, ,0.50355937,51.19872268
12429,Ancient Woodland, ,0.535365625,51.19869406
12430,Ancient Woodland, ,0.671079549,51.19682436
12431,Ancient Woodland, ,0.508348431,51.20018499
12432,Ancient Woodland, ,0.512434304,51.19924288
12433,Ancient Woodland, ,0.417591255,51.20295055
12434,Ancient Woodland, ,0.458223345,51.20193276
12435,Ancient Woodland, ,0.495562956,51.20147479
12436,Ancient Woodland, ,0.52351042,51.20179249
12437,Ancient Woodland, ,0.454639114,51.20425646
12438,Ancient Woodland, ,0.45101394,51.20500701
12439,Ancient Woodland, ,0.491698333,51.20466902
12440,Ancient Woodland, ,0.674156773,51.20151187
12441,Ancient Woodland, ,0.452767378,51.20702081
12442,Ancient Woodland, ,0.448095042,51.20908831
12443,Ancient Woodland, ,0.685763828,51.20415995
12444,Ancient Woodland, ,0.438663643,51.21160569
12445,Ancient Woodland, ,0.541439962,51.21126148
12446,Ancient Woodland, ,0.547667327,51.21175558
12447,Ancient Woodland, ,0.699019505,51.20828885
12448,Ancient Woodland, ,0.406241443,51.21536194
12449,Ancient Woodland, ,0.542524786,51.21301868
12450,Ancient Woodland, ,0.627449995,51.21169039
12451,Ancient Woodland, ,0.703454791,51.21116344
12452,Ancient Woodland, ,0.674615403,51.21041445
12453,Ancient Woodland, ,0.542368471,51.21563928
12454,Ancient Woodland, ,0.626398057,51.21509574
12455,Ancient Woodland, ,0.522427272,51.21786076
12456,Ancient Woodland, ,0.521258691,51.21822772
12457,Ancient Woodland, ,0.413036576,51.22070807
12458,Ancient Woodland, ,0.684669445,51.21611116
12459,Ancient Woodland, ,0.650329,51.2171192
12460,Ancient Woodland, ,0.626513199,51.21837594
12461,Ancient Woodland, ,0.65076774,51.21877314
12462,Ancient Woodland, ,0.495270113,51.22597997
12463,Ancient Woodland, ,0.551612625,51.22509734
12464,Ancient Woodland, ,0.55260631,51.2254534
12465,Ancient Woodland, ,0.489768258,51.22674475
12466,Ancient Woodland, ,0.408271424,51.22928723
12467,Ancient Woodland, ,0.496740062,51.22746855
12468,Ancient Woodland, ,0.502191062,51.22893498
12469,Ancient Woodland, ,0.437710218,51.2312317
12470,Ancient Woodland, ,0.568207768,51.22911417
12471,Ancient Woodland, ,0.687146587,51.22888874
12472,Ancient Woodland, ,0.678222207,51.23234025
12473,Ancient Woodland, ,0.407316546,51.23898397
12474,Ancient Woodland, ,0.392109136,51.2396916
12475,Ancient Woodland, ,0.696918609,51.23334074
12476,Ancient Woodland, ,0.403090158,51.24063574
12477,Ancient Woodland, ,0.520606929,51.23958395
12478,Ancient Woodland, ,0.762689487,51.23452205
12479,Ancient Woodland, ,0.455067888,51.24326198
12480,Ancient Woodland, ,0.62867704,51.23925618
12481,Ancient Woodland, ,0.6264509,51.23941411
12482,Ancient Woodland, ,0.405520968,51.24411126
12483,Ancient Woodland, ,0.468194519,51.24436183
12484,Ancient Woodland, ,0.410348557,51.24792412
12485,Ancient Woodland, ,0.531621137,51.24655912
12486,Ancient Woodland, ,0.469260825,51.24741516
12487,Ancient Woodland, ,0.449614005,51.24875448
12488,Ancient Woodland, ,0.468009739,51.24947412
12489,Ancient Woodland, ,0.447769834,51.25099652
12490,Ancient Woodland, ,0.724568803,51.24571437
12491,Ancient Woodland, ,0.466192671,51.25167091
12492,Ancient Woodland, ,0.725159337,51.2464921
12493,Ancient Woodland, ,0.531955262,51.25159738
12494,Ancient Woodland, ,0.655909507,51.24986552
12495,Ancient Woodland, ,0.755934471,51.24782179
12496,Ancient Woodland, ,0.775108999,51.24877158
12497,Ancient Woodland, ,0.514232837,51.25590081
12498,Ancient Woodland, ,0.596150277,51.25548792
12499,Ancient Woodland, ,0.631929519,51.25707192
12500,Ancient Woodland, ,0.51414339,51.26003983
12501,Ancient Woodland, ,0.596261984,51.26052199
12502,Ancient Woodland, ,0.642379462,51.25933668
12503,Ancient Woodland, ,0.462205258,51.26609074
12504,Ancient Woodland, ,0.685923719,51.2632199
12505,Ancient Woodland, ,0.623725267,51.26502689
12506,Ancient Woodland, ,0.632264126,51.2671915
12507,Ancient Woodland, ,0.494283079,51.27101444
12508,Ancient Woodland, ,0.671511002,51.26855949
12509,Ancient Woodland, ,0.601819148,51.27262116
12510,Ancient Woodland, ,0.48074611,51.27735491
12511,Ancient Woodland, ,0.662335001,51.27326559
12512,Ancient Woodland, ,0.484098552,51.27836304
12513,Ancient Woodland, ,0.494751513,51.27939554
12514,Ancient Woodland, ,0.676402631,51.27699195
12515,Ancient Woodland, ,0.545118617,51.28000183
12516,Ancient Woodland, ,0.547291216,51.28116871
12517,Ancient Woodland, ,0.556670737,51.28221431
12518,Ancient Woodland, ,0.578734137,51.28208098
12519,Ancient Woodland, ,0.700169339,51.28295757
12520,Ancient Woodland, ,0.50732284,51.28904689
